timestamp,run_hours,shock_g,vibration_rms,temperature_f,battery_voltage,pulse_quality,rpm,wob,mud_flow_rate,failure
2026-01-01 00:48:00,67.87168212447716,78.28043983431108,5.649869220766827,161.263901009898,28.098872450457865,77.60411882424572,108.10411914680473,26512.441425878427,508.64259423068046,1
2026-01-01 00:49:00,26.25826238543561,105.3501248074749,3.1642687505875267,199.3770443139865,28.435131977365266,97.36073065625322,119.22197268999004,26400.016680310317,450.8250413323338,1
2026-01-01 00:50:00,116.50223219292424,56.78761335053131,0.9310499407329544,170.25130928197194,27.606373037556168,97.84957744823356,127.13191095821783,29493.245800740493,513.0506144298629,0
2026-01-01 00:51:00,94.14027468652817,67.09827833863574,7.671353925914593,191.71901617439232,28.21921520602093,85.69861198613738,132.6394129890733,22708.392902229716,383.96463043561084,1
2026-01-01 00:52:00,113.04237827988175,70.35791715510959,5.412325489909368,173.90591803705257,28.127328361126413,96.51969292461767,114.0865808031309,25257.544672893815,513.9439470032268,0
2026-01-01 00:53:00,107.90514529917961,48.947672177002374,4.201466163594309,177.60495209838533,27.757428982455934,81.95028593081064,132.92608311609794,26243.73322408445,512.4510647697596,0
2026-01-01 00:54:00,73.75849756327479,77.0056788182447,4.459758427994761,171.79995922531046,27.67394866111726,86.88093188571014,105.24356568853344,22656.294487836953,559.5140586860557,0
2026-01-01 00:55:00,111.01553702765844,83.67306231984833,4.105033888008493,180.65658154209183,28.751282788021413,83.32168563514212,121.70009947344472,28550.511960280186,612.7324042157467,0
2026-01-01 00:56:00,15.176637735970742,67.30484942733104,4.864937157609787,184.89424354094365,27.182050475974442,87.80250200617876,99.49618426922711,29229.41425118041,507.1993800125296,1
2026-01-01 00:57:00,27.538029178201697,86.02535938942741,5.297654656542005,162.7516606523955,28.48672736165763,88.52996091484707,110.49706331748065,15352.476894542697,505.60805011650626,0
2026-01-01 00:58:00,10.201138224711878,104.7756804523368,6.737612586974055,185.04135813543022,28.678506184126874,87.9786954897745,114.91396760597003,27782.187059637443,499.42908436043126,1
2026-01-01 00:59:00,42.4129880377754,61.196778560179006,4.247667919723529,196.47314728638153,28.06886499699695,87.27853030111584,146.2951626598394,24786.404414602086,538.1705831057799,1
2026-01-01 01:00:00,49.69788831429043,71.94570375314348,3.59669134835311,185.1729474323182,28.231423703835,89.01829990971406,144.4409860818705,23047.909409146516,517.1715217715231,0
2026-01-01 01:01:00,36.205138653998034,69.12589010412995,4.535107701054234,188.03087457328382,28.898096999818428,98.04312383545316,105.606495886759,32542.464543282935,456.4055534151362,0
2026-01-01 01:02:00,100.30481355247187,110.48185367183368,9.93516903012677,178.22560004440868,27.777089093565564,71.91299344198458,107.8733782246307,19281.73633817173,460.80620814196544,1
2026-01-01 01:03:00,46.02663256976277,86.45365124400125,5.782184485616817,174.75841189082084,27.839008542666527,103.36737147820138,106.38189786814979,22060.637806478942,449.80339994121385,0
2026-01-01 01:04:00,37.30746861404879,96.41433920118004,6.219419970934388,182.4521356018298,27.902709791340413,85.19377940340068,118.40066432151848,24012.221400083705,506.7014147282964,1
2026-01-01 01:05:00,67.41004956319858,71.2511162589159,5.041450482578798,169.0922759265062,28.89919535953397,87.37676245106601,108.29222294238124,27484.376388052195,498.27766274992075,0
2026-01-01 01:06:00,21.206285872097705,110.96553016225425,8.619948917432767,177.2343901293837,28.975376248130825,98.63441194303778,94.26321295146087,26420.258459407836,535.6313806922244,1
2026-01-01 01:07:00,97.25265278671456,95.06869133527371,7.047462827455635,163.20113917619784,27.362465859321826,92.85351216836958,95.26338235149913,24132.0795962737,518.1998835472754,1
2026-01-01 01:08:00,13.573324023173644,57.10139419296958,3.6267649026053004,168.5456395003059,28.803744448386983,92.28015094956857,90.57014161273139,28085.487683045005,477.08186196143225,0
2026-01-01 01:09:00,118.49199770905949,51.14969404058019,5.783715433627649,191.7529591847223,28.69134498380837,97.96504683354752,113.73554556387573,29772.595707432283,415.8571585093676,1
2026-01-01 01:10:00,93.80814846911561,76.14191623599253,4.803501812865966,155.19176109554888,29.132156886269897,86.6819404492104,119.81968918056155,21936.22712434323,492.72566385091767,0
2026-01-01 01:11:00,27.852303376429827,85.47743083769367,6.2401039314025475,187.45680668889847,28.43106481927583,95.35212416223527,119.94437718494638,22671.60533716871,501.47259188851757,0
2026-01-01 01:12:00,5.635043469214276,67.6868098650357,7.293770580168127,200.10610272434073,28.173443927832853,77.91611205482735,104.8071029003931,30319.585277701935,537.0913555938417,1
2026-01-01 01:13:00,98.77806427230593,60.33200211807144,3.298486706121359,182.48051842397425,28.887130011942993,91.34019374500824,109.8482223647259,22446.61469913837,463.97413039437095,0
2026-01-01 01:14:00,86.28859454247596,94.3657132446499,6.146183418910308,170.39577764887548,28.619342274901058,92.49453374024064,137.53877720783618,26489.20859354871,543.0779457345487,0
2026-01-01 01:15:00,88.83582432471354,82.25678354062372,4.046970486009941,186.14863235387722,29.546939048489236,97.16839926052934,140.12020099142015,20019.644020455373,469.6341414858668,0
2026-01-01 01:16:00,93.69608986888376,73.44572124503787,8.049536012485508,165.59762420499953,28.775224706977095,93.66265702827486,145.43754273167374,29766.616631332785,517.2513302209267,0
2026-01-01 01:17:00,13.515134949420391,60.357117481780314,7.239624357124582,171.96323813347158,28.29212878585435,89.63587747672095,112.79786719532777,27179.56028776684,528.8817168402207,0
2026-01-01 01:18:00,46.22355878259135,73.67536097973597,1.9181961725801524,166.68344280938837,27.495537371774297,85.45912197153774,105.32091931972771,22433.012743732816,531.6760387791517,0
2026-01-01 01:19:00,18.324941845389915,59.89738353470946,3.471888912370142,166.74089895021388,27.851449693683527,85.3700637853514,113.87730392498443,25823.739768725613,499.7654064740813,0
2026-01-01 01:20:00,104.25689397569326,93.37479864361637,3.081285444832667,188.79475926608046,27.33842701318319,85.43774990620348,139.68034922121353,20759.089126658335,436.9449744978651,0
2026-01-01 01:21:00,76.67928458516916,89.91248217625562,5.3891908014917345,178.17067510068352,28.07096277836348,77.61696743888422,122.41848415069379,22547.19483761974,497.02304840611623,1
2026-01-01 01:22:00,43.053272858054655,56.084621426493214,6.0425880726280035,186.1840632054458,28.755640555939706,101.9474393034154,95.30705547843299,18863.00753378929,447.2980212593905,0
2026-01-01 01:23:00,12.309210282892717,56.66767508200637,6.924608540372882,182.29627009499967,28.19779734691169,95.98940056146695,135.95840151529487,22154.39432008933,542.8087000494138,0
2026-01-01 01:24:00,40.762966997301156,101.14248624474197,5.057726456017246,164.63988437697265,28.813035161256042,90.03600284742117,136.77850100030216,27421.072171066353,481.20336658044266,1
2026-01-01 01:25:00,42.39608203307591,91.07206947212153,4.991669242253014,177.09079814951266,28.402544240063406,94.51949826154635,121.53616820480049,26829.584126068712,500.61172351522123,0
2026-01-01 01:26:00,88.90471050887737,88.87505507750937,6.0117253106251525,170.47146956901136,27.958144626147593,94.02442089890651,126.35786118531851,26367.696033161115,497.0181853418822,0
2026-01-01 01:27:00,78.31910920584951,97.84599340353697,11.170632710754361,175.2190487027484,28.252575093101978,80.05618003198067,136.2176430508405,23891.310626389008,421.83732414790074,1
2026-01-01 01:28:00,107.02946539627756,55.630783039120516,2.773339648912111,179.13703859615384,28.48325801463306,93.0940101282428,112.2328517493903,26981.42369886192,488.42404154446643,0
2026-01-01 01:29:00,59.30471639362417,70.7013261112464,2.1173912558619965,176.94874111119083,28.28353403907817,98.15796789114614,152.94101971607336,19278.503052307893,496.8566123664206,0
2026-01-01 01:30:00,18.753338282904696,112.92973660825874,4.5349507438027175,182.0753702988905,28.290410537311146,82.57684235128619,133.86872091374784,21865.353455855315,569.1469066157455,1
2026-01-01 01:31:00,87.02315053064443,105.37769023453097,4.206352598236131,181.27809849171965,27.738569935447977,75.73039456838175,121.17525013431758,22771.16465895943,559.0117442167418,1
2026-01-01 01:32:00,92.4902805909432,86.72374430955037,4.171843906751366,169.9722918880108,27.94021424085467,78.70365998064477,121.65996580365444,21452.183585711053,477.35263799725163,1
2026-01-01 01:33:00,69.54687772049206,79.18085170371364,5.477803236631282,181.06027800291292,29.555076477692786,87.22925920926545,113.49882576769426,26790.42556921975,484.67709015477334,0
2026-01-01 01:34:00,93.66122569477452,86.05325056448186,3.393506069760528,197.37675097610116,28.937079894254126,78.24198272685639,120.10316613074932,21121.233628872444,442.7310179932687,1
2026-01-01 01:35:00,61.786493581904935,73.5302694139121,4.428536527707454,174.54042241802176,27.31569546191417,86.62395878799043,136.69403085188924,16995.732794174255,479.42323684748743,0
2026-01-01 01:36:00,65.1142753789293,61.08140005601652,4.969879113694504,165.36318590733111,26.779818625496183,82.76228026874495,132.60660139658003,27114.11175391808,527.6863099291568,1
2026-01-01 01:37:00,54.16721711123321,58.83039842896238,5.0119627061592436,177.5028209806741,28.245715452869234,87.99360712452032,108.7680494795047,25743.536920049446,463.675946388344,0
2026-01-01 01:38:00,7.923199575570947,118.68226376635681,5.245845856944831,187.9405764726436,28.736083736655594,83.92269948462614,133.6341463882559,23360.387797872885,471.8307064440941,1
2026-01-01 01:39:00,17.40751410423001,63.29484895834093,5.230689541432287,186.5000813844421,27.888034897546675,87.71216009007938,132.68687943566567,26981.580051548528,488.8210823501779,0
2026-01-01 01:40:00,8.61435635397444,95.9191348608725,4.046589918855523,183.71390375085616,28.812995236918763,92.82012448231359,97.9370072291032,24820.625608929728,448.71978862722875,1
2026-01-01 01:41:00,78.18719729533474,31.899439638949367,5.040989124725865,195.83330312465057,28.23579273900425,80.33552963168727,134.23243411884627,28551.28716441621,517.3898544324059,1
2026-01-01 01:42:00,41.15093782377757,64.5725136552787,5.490927681164494,194.49161158040232,28.102163232163814,90.25070841629943,130.8591126945667,24724.731197735142,490.5893773594292,1
2026-01-01 01:43:00,63.48562948394082,72.74112260376508,7.228552404139903,191.31399357629172,28.65366910570511,81.18197916284177,141.52859866617885,23040.464255851057,531.0237948729115,1
2026-01-01 01:44:00,109.3701445015007,64.03946867873414,2.834505895427974,177.30534283771317,27.880874524258637,87.95398264722522,103.7243771480322,27688.459113838988,522.0346451193516,0
2026-01-01 01:45:00,33.66860635212062,59.607891384954044,5.544059164667802,208.11304320687228,28.027976206917806,87.34515490194346,108.37240854242901,22512.898797549708,454.87956190879754,1
2026-01-01 01:46:00,52.19403614909742,93.78360196422268,5.796589998445152,173.31812731196257,28.602100357278278,90.84463751016293,115.55823783273843,22504.731359046305,530.3188660906017,0
2026-01-01 01:47:00,91.8883809324506,81.939704957288,5.8318629997887,188.93509746351947,28.181162437760385,89.47701844861736,120.09308660584226,19987.971989926846,442.35969337747645,0
2026-01-01 01:48:00,31.311789031536584,64.08372837801222,5.916353563628765,173.4523081661674,29.345265764026642,97.91104852408554,70.5675005933371,21748.33196490503,529.9637888408089,0
2026-01-01 01:49:00,13.852689630311193,62.31623615944534,3.1364055797671715,187.6614014790266,28.61629524771361,87.79150003986231,131.68496313794293,19976.427337508318,487.4941037069912,0
2026-01-01 01:50:00,38.321417085083326,47.88201602218532,5.789391341329144,185.82089635687927,28.577288296999658,82.97997065242463,101.10799523102204,27539.543546733505,473.8109853560502,0
2026-01-01 01:51:00,23.54044803421051,52.83048077319519,5.690439978212462,176.71654926222638,28.170297212360957,95.43780669198077,108.21365577329028,23878.44647598369,511.9676071286424,0
2026-01-01 01:52:00,111.9152300193959,53.679924695558725,6.486152506784759,159.18977530681389,28.724852806025762,90.64787205013207,109.23222308859216,25232.38747371897,513.1598193741116,0
2026-01-01 01:53:00,97.93384364990796,66.03729427713485,5.200529864086139,201.76246611233938,28.00643533631901,95.07317944307712,105.3539812076312,27254.704278523204,435.4228836217824,1
2026-01-01 01:54:00,77.8414319986987,136.33781019914363,4.528635928108123,196.0947783601392,28.36942665071971,87.04025223796053,128.99842659374042,25098.91451330546,506.67239927074087,1
2026-01-01 01:55:00,105.21796787158753,64.04045127916827,7.302191992175569,194.89194314697653,27.650224171797262,77.53040851776656,85.16685599149079,25030.835636921947,519.0076577857981,1
2026-01-01 01:56:00,97.42228884339816,66.0383610898645,3.3075648776034674,165.4456595945801,28.823664835338356,105.95129397699098,115.48563664540873,25331.886373722115,501.1136334365506,0
2026-01-01 01:57:00,26.45555677189412,63.87667396175452,3.0268582799343906,189.93597049200795,28.374362818357074,83.17884755481353,121.22756615094715,25458.413536907414,517.3738445196724,0
2026-01-01 01:58:00,107.64428482634744,84.06017760483655,3.2669675753564507,178.53642024052957,29.389507838218726,78.71261690634088,133.60638617679962,18186.49323102665,533.8708501254113,1
2026-01-01 01:59:00,67.02435782029983,49.48001627877743,6.123273233955692,175.81759054550932,29.635379030201854,93.73591009678347,135.07791703454706,19982.625124099024,460.28477931212325,0
2026-01-01 02:00:00,97.8556178438672,54.854654611388824,4.198934463356763,171.73975354969565,28.65799167085989,80.4387947801713,137.922012227603,23894.482365178726,460.1625672250642,0
2026-01-01 02:01:00,108.05049949120172,96.92505233150476,5.299877151362159,194.54895912731286,28.24105518672474,84.86077131080127,115.39924228637685,27321.19877413982,499.8836246326206,1
2026-01-01 02:02:00,41.570399621764345,80.2960517082296,7.993894543542664,183.2249341826249,27.632361292724656,88.9965868281737,104.51442904357428,26703.439380670923,460.4237406727046,0
2026-01-01 02:03:00,17.655971320682827,78.43507138145966,3.3807665048037148,180.17380271526932,28.742849881955294,86.85344440966412,115.53619596215714,25723.770279370867,478.15147028855654,0
2026-01-01 02:04:00,31.212543692323294,92.79143082621329,2.437282340665382,183.70106943190657,28.326170738337137,85.09269403001738,108.59936472079262,29991.046476497017,534.8057162325715,0
2026-01-01 02:05:00,54.11739569201948,75.79485500608321,6.99358366953289,181.98328765806212,28.522820903492676,100.71751554067492,108.88392029409661,32862.066756222426,491.18196715129534,0
2026-01-01 02:06:00,99.07169808108671,51.153012248912205,3.9980625584293463,190.06293126175595,29.237872432473743,87.10828541161133,131.5651698182146,24026.296583931482,496.9327321576412,1
2026-01-01 02:07:00,103.9840170744795,84.89531247414871,3.3909370826192275,159.20127708505126,27.70534602680199,80.80459003811478,131.7868547769625,33276.11628183732,564.3366168288901,0
2026-01-01 02:08:00,5.799495011086931,86.273752242203,5.3062610941073185,175.96826451596067,27.645417498911197,95.8156225008441,154.5904597740324,24988.426347869234,506.53241493010495,0
2026-01-01 02:09:00,63.73593979642006,44.614159061428154,5.155991592331997,166.07804609228302,28.058144436977592,82.2196991542457,125.28892853786591,32594.59839024716,544.7759167844212,0
2026-01-01 02:10:00,53.00226536210958,81.11301308069213,3.9378818069881163,182.47961672268502,28.692720689851093,87.12746465680242,100.64287615997954,22700.5278394416,540.7902379169589,0
2026-01-01 02:11:00,30.542398204133978,88.02145807994265,6.511669845041554,164.30599305084027,28.53292034412869,80.76298642428202,116.44352096063331,21323.30485819343,481.13942499863896,0
2026-01-01 02:12:00,18.78451724337352,88.9160276700446,4.097571226100485,167.68902991001693,27.662586892982535,89.69146804341196,101.67206791241217,20692.911992020112,471.8014969674836,0
2026-01-01 02:13:00,43.825744711417215,91.73733659274939,4.015578046568326,183.18408109784272,28.653931740421488,88.3182421808612,115.87648154768496,25947.320508679033,509.66096142773296,0
2026-01-01 02:14:00,113.4346159499397,83.24544779590886,2.141923324000914,177.06405976979417,27.47927230866404,87.76792597711578,129.3858196327625,24013.861527137953,534.0617436191335,0
2026-01-01 02:15:00,42.16833718238685,94.93482501613695,1.0810761648688416,183.56070557449627,27.697354995390686,89.20014534945315,123.59040935579995,25524.671709541955,449.4727022998782,0
2026-01-01 02:16:00,64.66092150048709,55.044852878114824,5.925342360120199,167.98352849764385,28.130725609686486,94.54241142661309,108.75210148949913,23871.87604125827,499.729924816748,0
2026-01-01 02:17:00,85.84718027294545,105.94702785930092,3.122506702236862,177.6094460191946,27.867941252414866,93.62475391771684,95.59301392265131,21819.344481818604,506.89647334393254,1
2026-01-01 02:18:00,46.817404273618806,37.23830817599903,5.225126501922511,179.49085789653665,28.73391569319056,79.68474186507017,105.73779493641777,24723.83036023177,489.8845222280923,1
2026-01-01 02:19:00,116.75493951291048,92.1767612949018,8.969578101782783,166.31032574453533,28.371827089800657,82.60277389570541,110.08397932822987,22362.12048555561,459.57898524278335,0
2026-01-01 02:20:00,115.68143891834279,55.90995354026477,6.337570333428352,173.02361382825606,29.259336706576356,95.39498093823151,130.56877254853447,32883.09691573819,500.6059891089143,0
2026-01-01 02:21:00,33.95496401991688,99.92767614964973,5.550695015413308,181.76165019336185,28.05168878078735,81.73735822941323,110.75103558293313,27821.010935710136,423.13022352421945,1
2026-01-01 02:22:00,62.18357817762433,89.42774029423582,6.2636576590937825,176.32714083423807,28.126678709375554,91.93517827709258,133.84022258496836,28342.630312350164,498.72167477402104,0
2026-01-01 02:23:00,39.60100562892851,63.98551405946145,9.38348406259834,171.52526170844226,28.92622956543706,94.71586056199077,108.59509427360837,24503.45831747939,543.7670499800807,0
2026-01-01 02:24:00,37.75665685340878,69.56728380541028,2.1048035932462743,182.3235801078036,28.14544751812572,74.86735761993424,132.52155528735278,21478.409022653228,427.40695559285484,1
2026-01-01 02:25:00,9.241998945771272,66.09779073686653,5.255308544420204,174.93073802753383,29.09640314862453,84.74929015439892,123.68127804894458,29647.640715309903,506.0132971027711,0
2026-01-01 02:26:00,75.09989840768813,89.63185220941538,8.154239491585114,182.86270513557284,28.524496926230693,94.52027307354572,124.73984413445652,22803.308849139234,514.1833908338276,0
2026-01-01 02:27:00,62.80808767131907,46.8376175172521,6.05451632600479,185.50273595711366,26.788328118068783,86.82420903177886,132.27434794144438,25336.345510242383,499.59223126635186,1
2026-01-01 02:28:00,10.920056393748776,70.30421344203162,7.6682268048784,185.99538174360356,28.90654224848968,84.76659809259392,110.65905405500678,28292.617185744853,503.64310890312817,0
2026-01-01 02:29:00,37.04434338721032,84.67054368785095,4.373887720602711,181.25837002808672,28.747636087871886,94.64891824776242,128.31555588583421,25528.28434224276,481.71822830744253,0
2026-01-01 02:30:00,109.45057688616518,36.92924948641768,3.249114066840148,178.17282370570257,28.770799563666326,96.83124604774831,148.18700209519483,20462.05910807545,560.3527859962397,0
2026-01-01 02:31:00,32.54961742670183,49.12213893027662,8.940314191510987,179.5742121075109,27.053412972872845,82.57272204600001,103.1347346629022,19116.916974551692,504.9629602604101,1
2026-01-01 02:32:00,21.662910290490657,99.13099349251044,5.635273034473205,193.19840050713515,27.80220602323737,102.13704624464162,121.69457411902891,24505.830289679594,518.1286647579196,1
2026-01-01 02:33:00,61.287067431919745,37.14813586728123,6.986790788712622,173.04135567362567,27.84677709986594,73.72626613773502,103.12963309586823,25067.373718536248,477.0301143138659,1
2026-01-01 02:34:00,118.34980222271908,55.62450675527265,7.0991713540559065,193.6315736059329,27.695327179463764,75.94309323059606,103.87107872455734,26412.844537162764,476.03385585360684,1
2026-01-01 02:35:00,32.83635622382255,107.89323543006574,7.803136525975718,174.94123797914838,29.245153519136363,84.36496362595928,121.99337550997566,28877.663038806775,472.6818951370213,1
2026-01-01 02:36:00,82.29558795167604,82.40032700518705,6.030000173483275,184.80614728090586,28.19293929730582,85.32376453643535,129.86260004340497,18560.054502500803,519.6248110455405,0
2026-01-01 02:37:00,92.58625576280252,100.7825938483038,6.108266411543833,181.9824263739905,28.178063434422498,85.6898836202774,140.6722089735219,27374.174016393325,513.9054909013407,1
2026-01-01 02:38:00,32.32831755912596,59.228776588811115,6.395339861559483,186.79886256314057,28.531204986189465,83.72395876701287,133.08753029372053,23795.600477429398,476.4102421551133,0
